CustomerID,segment,recency_days,total_orders,total_revenue,avg_order_value,is_churned,churn_status
15720,Potential,24,2,741.92,4.786581,0,Active
15721,Potential,11,1,507.08,5.572308,0,Active
15722,Loyal,35,11,5258.10,29.050276,0,Active
15723,Lost,364,4,947.65,7.346124,1,Churned
15724,Lost,201,3,310.85,18.285294,1,Churned
15725,Potential,15,1,415.25,12.976563,0,Active
15726,Lost,390,1,321.91,13.996087,1,Churned
15727,Champions,16,15,9445.51,13.610245,0,Active
15728,Lost,379,2,544.60,45.383333,1,Churned
15729,Lost,212,3,192.55,17.504545,1,Churned
15730,Potential,65,5,1726.58,15.554775,0,Active
15731,Lost,553,1,125.30,15.662500,1,Churned
15732,Lost,212,10,1682.07,16.173750,1,Churned
15733,Lost,282,1,162.30,16.230000,1,Churned
15734,"At Risk",114,4,2263.30,52.634884,0,Active
15735,Lost,421,1,327.68,17.246316,1,Churned
15736,Lost,435,2,1815.72,17.628350,1,Churned
15737,Champions,14,8,1205.12,16.737778,0,Active
15738,Champions,18,41,13372.97,26.961633,0,Active
15739,Potential,66,1,449.12,56.140000,0,Active
15740,Potential,49,1,154.88,17.208889,0,Active
15741,Lost,458,2,208.62,17.385000,1,Churned
15742,Lost,619,1,156.87,3.826098,1,Churned
15743,Loyal,16,4,784.46,8.914318,0,Active
15744,Potential,77,1,34.80,11.600000,0,Active
15745,Loyal,19,4,1094.59,17.654677,0,Active
15746,"At Risk",134,1,196.88,7.031429,1,Churned
15747,Champions,12,9,2562.61,11.648227,0,Active
15748,Loyal,40,3,614.76,16.615135,0,Active
15749,Lost,235,3,44534.30,4453.430000,1,Churned
15750,Champions,2,18,6797.19,10.473328,0,Active
15751,Lost,460,11,1380.44,10.618769,1,Churned
15752,Loyal,39,9,4207.54,6.897607,0,Active
15753,Lost,304,1,79.20,79.200000,1,Churned
15754,Loyal,51,9,3037.61,23.187863,0,Active
15755,Champions,10,17,5993.12,16.153962,0,Active
15756,Potential,61,4,532.96,2.775833,0,Active
15757,Potential,65,6,2940.36,15.235026,0,Active
15758,Potential,24,1,205.25,22.805556,0,Active
15759,Lost,218,7,830.93,48.878235,1,Churned
15760,Lost,630,2,13916.34,6958.170000,1,Churned
15761,Lost,442,1,143.05,28.610000,1,Churned
15762,Potential,65,2,583.75,15.777027,0,Active
15763,Potential,31,2,1086.92,17.818361,0,Active
15764,Potential,88,8,4503.08,18.084659,0,Active
15765,Lost,666,1,370.63,14.825200,1,Churned
15766,Potential,64,3,831.06,31.963846,0,Active
15768,"At Risk",115,34,15601.09,12.601850,0,Active
15769,Champions,7,46,88704.32,396.001429,0,Active
15770,Lost,612,1,321.45,17.858333,1,Churned
15771,Lost,604,3,1006.54,35.947857,1,Churned
15772,Lost,418,1,280.88,17.555000,1,Churned
15773,Potential,5,2,774.52,16.479149,0,Active
15774,Potential,68,6,1329.94,11.769381,0,Active
15775,Lost,245,2,150.50,16.722222,1,Churned
15776,"At Risk",133,1,241.62,13.423333,1,Churned
15777,Lost,241,7,1762.61,45.195128,1,Churned
15778,Lost,431,1,307.95,18.114706,1,Churned
15779,Lost,463,2,124.08,15.510000,1,Churned
15780,Lost,183,3,475.28,16.388966,1,Churned
15781,Loyal,25,3,345.46,17.273000,0,Active
15782,Loyal,9,4,4014.10,65.804918,0,Active
15783,Potential,10,1,246.30,17.592857,0,Active
15784,Lost,467,2,848.33,19.728605,1,Churned
15785,Loyal,32,16,5969.93,26.533022,0,Active
15786,Loyal,46,5,8514.82,18.272146,0,Active
15787,Loyal,26,3,948.05,4.602184,0,Active
15788,Lost,508,1,221.83,15.845000,1,Churned
15789,Lost,358,6,1962.01,14.217464,1,Churned
15790,Potential,10,1,220.85,6.310000,0,Active
15791,Loyal,43,5,3608.34,21.606826,0,Active
15792,Lost,399,2,933.84,16.383158,1,Churned
15793,Champions,14,8,2399.57,79.985667,0,Active
15794,Lost,736,2,777.00,51.800000,1,Churned
15795,"At Risk",149,8,1979.87,15.113511,1,Churned
15796,Champions,1,17,5175.83,17.545186,0,Active
15797,"At Risk",113,6,2821.08,235.090000,0,Active
15798,Lost,492,3,1535.37,18.498434,1,Churned
15799,Potential,75,4,1424.29,9.188968,0,Active
15800,"At Risk",107,7,1242.58,5.092541,0,Active
15801,Loyal,46,3,1063.95,16.624219,0,Active
15802,"At Risk",142,1,451.42,451.420000,1,Churned
15803,Loyal,51,4,1929.66,37.836471,0,Active
15804,Champions,0,13,4206.39,16.054924,0,Active
15805,Champions,23,30,10189.23,19.188757,0,Active
15806,Loyal,46,3,784.58,25.309032,0,Active
15807,Loyal,50,5,1817.52,20.653636,0,Active
15808,Lost,306,21,18409.93,21.456795,1,Churned
15809,Loyal,36,7,1274.44,21.973103,0,Active
15810,Potential,78,8,2999.04,18.066506,0,Active
15811,Champions,22,7,3890.52,12.550065,0,Active
15812,"At Risk",107,12,5201.47,41.611760,0,Active
15813,Lost,207,2,1303.91,32.597750,1,Churned
15814,Champions,16,6,2634.44,26.882041,0,Active
15815,Potential,63,5,2100.60,42.869388,0,Active
15816,Lost,542,2,144.15,13.104545,1,Churned
15817,Lost,420,3,2766.40,18.200000,1,Churned
15818,Lost,588,1,340.50,30.954545,1,Churned
15819,Loyal,49,10,3934.79,15.133808,0,Active
15820,Lost,319,1,206.98,12.175294,1,Churned
15821,Potential,44,2,570.96,9.209032,0,Active
15822,Champions,3,6,1840.06,28.308615,0,Active
15823,Lost,372,3,3897.17,24.981859,1,Churned
15824,Lost,453,2,890.94,34.266923,1,Churned
15825,"At Risk",172,1,532.94,26.647000,1,Churned
15826,Loyal,56,4,2598.28,21.834286,0,Active
15827,Potential,73,28,3794.07,16.424545,0,Active
15828,Lost,375,1,1108.82,14.984054,1,Churned
15829,"At Risk",99,2,636.14,12.473333,0,Active
15830,Potential,37,1,576.00,14.769231,0,Active
15831,Loyal,58,3,801.76,11.790588,0,Active
15832,Lost,254,1,836.79,15.496111,1,Churned
15833,Lost,737,1,80.40,16.080000,1,Churned
15834,Potential,70,7,3772.99,9.981455,0,Active
15835,Loyal,44,4,954.09,19.081800,0,Active
15836,Potential,50,1,137.37,13.737000,0,Active
15837,Potential,64,2,777.01,14.942500,0,Active
15838,Champions,11,34,74163.00,354.846890,0,Active
15839,Loyal,33,3,1048.49,16.911129,0,Active
15840,Potential,58,2,355.56,13.168889,0,Active
15841,Potential,72,9,2742.41,29.808804,0,Active
15842,Lost,393,2,548.80,21.952000,1,Churned
15843,Lost,303,1,118.95,14.868750,1,Churned
15844,Potential,46,1,130.74,11.885455,0,Active
15845,Champions,17,11,4426.28,25.438391,0,Active
15846,Lost,385,1,107.01,3.690000,1,Churned
15847,Loyal,38,5,822.57,17.136875,0,Active
15848,Lost,621,1,139.94,3.998286,1,Churned
15850,Champions,19,6,1058.72,3.169820,0,Active
15851,Lost,526,1,109.73,13.716250,1,Churned
15852,Lost,186,3,257.26,7.795758,1,Churned
15853,Potential,51,1,110.80,3.693333,0,Active
15854,Champions,4,21,5583.81,21.642674,0,Active
15855,"At Risk",136,6,1052.72,11.081263,1,Churned
15856,Champions,4,52,34220.34,29.474884,0,Active
15857,Potential,18,2,570.48,23.770000,0,Active
15858,Champions,15,13,3960.37,8.199524,0,Active
15859,Lost,432,1,438.46,19.930000,1,Churned
15860,Loyal,40,17,2505.21,6.807636,0,Active
15861,Champions,12,12,4401.79,5.516028,0,Active
15862,Champions,8,13,2928.29,5.040086,0,Active
15863,Champions,25,5,358.70,4.540506,0,Active
15864,Champions,22,7,2180.76,94.815652,0,Active
15865,Loyal,40,5,2248.92,17.708031,0,Active
15866,"At Risk",101,1,230.53,5.122889,0,Active
15867,Champions,5,31,9063.95,8.558971,0,Active
15868,Lost,583,1,94.53,23.632500,1,Churned
15869,Lost,277,3,323.66,9.247429,1,Churned
15870,Loyal,32,4,862.61,5.868095,0,Active
15871,Lost,437,1,33.10,6.620000,1,Churned
15872,Loyal,14,4,795.68,3.700837,0,Active
15873,Lost,499,4,313.92,52.320000,1,Churned
15874,Potential,63,21,11284.76,32.996374,0,Active
15875,Lost,646,1,111.72,4.468800,1,Churned
15876,Lost,409,2,1449.14,131.740000,1,Churned
15877,Potential,1,2,493.28,3.823876,0,Active
15878,Lost,561,2,330.77,6.485686,1,Churned
15879,Lost,404,4,1157.30,6.324044,1,Churned
15880,Lost,369,1,686.56,3.269333,1,Churned
15881,Lost,312,5,501.39,17.289310,1,Churned
15882,Lost,198,8,1495.98,19.946400,1,Churned
15883,Potential,2,2,396.48,8.091429,0,Active
15884,Lost,432,2,249.70,16.646667,1,Churned
15885,"At Risk",92,15,1951.82,16.972348,0,Active
15886,Loyal,60,4,1052.87,16.981774,0,Active
15887,Lost,406,3,1027.15,27.760811,1,Churned
15888,Potential,80,3,429.16,11.004103,0,Active
15889,"At Risk",156,8,1806.28,4.527018,1,Churned
15890,Lost,394,5,535.65,53.565000,1,Churned
15891,Lost,226,1,524.52,8.460000,1,Churned
15892,Lost,669,1,128.20,3.373684,1,Churned
15893,Lost,481,1,305.28,305.280000,1,Churned
15894,Lost,253,2,420.29,5.320127,1,Churned
15895,"At Risk",149,1,179.17,16.288182,1,Churned
15897,Lost,194,2,222.05,9.252083,1,Churned
15898,Champions,1,25,5596.31,8.029139,0,Active
15899,Lost,368,1,112.50,14.062500,1,Churned
15900,Loyal,23,4,900.40,6.926154,0,Active
15901,Champions,16,7,703.22,4.112398,0,Active
15902,Lost,380,1,145.01,8.056111,1,Churned
15903,Champions,9,12,8939.84,77.067586,0,Active
15904,Potential,8,1,164.68,5.489333,0,Active
15905,Lost,543,1,114.69,5.213182,1,Churned
15906,Champions,19,10,2555.64,12.589360,0,Active
15907,Loyal,3,3,967.45,3.885341,0,Active
15908,Lost,490,2,764.57,18.648049,1,Churned
15909,"At Risk",173,1,191.94,27.420000,1,Churned
15910,Champions,0,15,2681.80,4.270382,0,Active
15911,Lost,623,8,1702.34,6.572741,1,Churned
15912,"At Risk",178,9,1074.70,11.312632,1,Churned
15913,Lost,534,1,6.30,6.300000,1,Churned
15914,Lost,378,2,205.99,15.845385,1,Churned
15915,Lost,401,1,429.21,2.939795,1,Churned
15916,Champions,16,13,3427.17,10.480642,0,Active
15917,Lost,247,5,560.63,3.616968,1,Churned
15918,Lost,190,3,582.88,9.555410,1,Churned
15919,Potential,19,2,910.61,4.742760,0,Active
15920,"At Risk",154,9,571.64,5.292963,1,Churned
15921,"At Risk",172,4,802.11,9.663976,1,Churned
15922,Lost,373,1,739.00,33.590909,1,Churned
15923,Lost,372,1,254.16,6.051429,1,Churned
15924,Lost,731,1,102.82,6.854667,1,Churned
15925,Lost,194,1,207.15,17.262500,1,Churned
15926,Lost,542,1,134.44,19.205714,1,Churned
15927,Lost,647,1,123.39,7.258235,1,Churned
15928,Lost,656,1,293.53,26.684545,1,Churned
15929,Lost,644,1,594.00,594.000000,1,Churned
15930,Potential,67,1,426.63,20.315714,0,Active
15931,Lost,428,1,239.90,17.135714,1,Churned
15932,Champions,4,8,2495.87,21.703217,0,Active
15933,Loyal,21,3,1107.46,14.965676,0,Active
15934,Lost,417,2,2190.66,75.540000,1,Churned
15935,Lost,239,2,416.86,34.738333,1,Churned
15936,Lost,379,2,282.79,14.883684,1,Churned
15937,Potential,64,1,145.35,20.764286,0,Active
15938,"At Risk",112,9,734.81,18.841282,0,Active
15939,Potential,89,16,9060.39,56.275714,0,Active
15940,Lost,311,1,35.80,35.800000,1,Churned
15941,Lost,637,1,405.00,67.500000,1,Churned
15942,"At Risk",133,1,337.44,24.102857,1,Churned
15943,Lost,649,2,271.29,22.607500,1,Churned
15944,Lost,276,4,2164.24,56.953684,1,Churned
15945,Lost,365,4,827.27,27.575667,1,Churned
15946,Lost,502,3,2304.18,88.622308,1,Churned
15947,Potential,82,1,1708.24,58.904828,0,Active
15948,Loyal,8,3,1509.09,15.885158,0,Active
15949,Potential,16,2,364.72,19.195789,0,Active
15950,Loyal,31,10,7180.71,18.179013,0,Active
15951,Loyal,8,3,1013.17,17.172373,0,Active
15952,Loyal,33,4,806.57,8.863407,0,Active
15953,Champions,15,18,3669.55,19.728763,0,Active
15954,Lost,589,1,190.75,9.537500,1,Churned
15955,Champions,24,22,8658.36,23.918122,0,Active
15956,Lost,551,2,617.60,34.311111,1,Churned
15957,Loyal,31,3,930.10,6.159603,0,Active
15958,Potential,74,4,492.99,6.662027,0,Active
15959,Lost,682,3,579.49,7.429359,1,Churned
15960,Lost,374,4,410.95,15.805769,1,Churned
15961,Lost,379,1,451.29,10.745000,1,Churned
15962,Lost,449,1,295.83,5.100517,1,Churned
15963,Potential,19,2,470.76,16.812857,0,Active
15964,Lost,663,1,272.96,12.998095,1,Churned
15965,Champions,17,13,3013.09,8.187745,0,Active
15966,Lost,450,1,426.53,15.797407,1,Churned
15967,Champions,23,12,3041.60,6.107631,0,Active
15968,Lost,388,1,418.05,4.918235,1,Churned
15969,Champions,2,5,1127.05,32.201429,0,Active
15970,Lost,303,2,1017.32,42.388333,1,Churned
15971,Champions,17,18,5902.83,140.543571,0,Active
15972,Lost,456,5,1810.27,12.484621,1,Churned
15973,Lost,366,3,988.44,65.896000,1,Churned
15974,Loyal,39,7,3442.15,19.557670,0,Active
15975,Potential,84,1,371.01,15.458750,0,Active
15976,"At Risk",165,6,1746.64,4.388543,1,Churned
15977,Potential,17,2,1054.73,16.226615,0,Active
15978,Potential,77,3,3279.42,25.421860,0,Active
15979,Lost,602,1,329.22,14.964545,1,Churned
15980,Potential,88,7,6593.68,56.356239,0,Active
15981,Champions,24,21,9362.77,32.509618,0,Active
15982,Lost,605,1,324.51,7.211333,1,Churned
15983,Champions,22,8,3958.82,12.527911,0,Active
15984,Champions,2,30,8759.32,11.725997,0,Active
15985,"At Risk",123,7,2715.28,26.108462,1,Churned
15986,Potential,30,2,354.42,14.176800,0,Active
15987,Champions,12,8,1682.13,8.582296,0,Active
15988,Loyal,19,3,770.09,5.969690,0,Active
15989,Lost,375,2,372.51,4.233068,1,Churned
15990,Loyal,44,7,2010.05,11.166944,0,Active
15991,Lost,534,1,150.55,25.091667,1,Churned
15992,Loyal,3,3,896.60,16.603704,0,Active
15993,Champions,8,7,2797.57,5.068062,0,Active
15994,Loyal,54,3,1202.18,10.545439,0,Active
15995,Lost,414,1,696.19,6.271982,1,Churned
15996,Potential,88,7,1686.90,7.957075,0,Active
15998,Loyal,36,16,8308.34,5.785752,0,Active
15999,Lost,735,1,20.40,20.400000,1,Churned
16000,Loyal,2,3,12393.70,1377.077778,0,Active
16001,Lost,381,1,583.39,20.116897,1,Churned
16002,Lost,625,1,169.21,4.028810,1,Churned
16003,Champions,29,10,5613.83,27.654335,0,Active
16004,Lost,474,5,2146.39,23.848778,1,Churned
16005,Champions,12,10,2436.22,4.739728,0,Active
16006,Lost,211,2,347.17,4.233780,1,Churned
16007,Loyal,47,7,3075.14,4.617327,0,Active
16008,Champions,23,15,5384.13,21.197362,0,Active
16009,Loyal,22,4,992.71,11.030111,0,Active
16010,Lost,245,11,1724.06,5.766087,1,Churned
16011,Champions,8,29,5880.46,12.924088,0,Active
16012,Loyal,35,5,2989.79,12.405768,0,Active
16013,Champions,3,84,57446.44,261.120182,0,Active
16014,Loyal,37,5,1130.27,3.884089,0,Active
16015,Loyal,3,3,705.39,3.875769,0,Active
16016,Champions,3,11,2533.94,6.633351,0,Active
16017,Loyal,47,5,1553.83,11.861298,0,Active
16018,Loyal,39,4,698.13,12.466607,0,Active
16019,Loyal,46,27,17465.85,43.125556,0,Active
16020,Loyal,16,3,851.01,18.500217,0,Active
16021,Lost,395,2,532.25,3.670690,1,Churned
16022,Lost,260,1,628.28,8.266842,1,Churned
16023,Loyal,46,3,719.81,7.126832,0,Active
16024,Loyal,12,3,484.20,5.630233,0,Active
16025,Potential,29,1,439.66,15.702143,0,Active
16026,Potential,43,1,236.09,7.377813,0,Active
16027,"At Risk",91,15,2048.36,58.524571,0,Active
16028,Lost,595,1,82.20,16.440000,1,Churned
16029,Loyal,38,107,122209.14,319.083916,0,Active
16030,Lost,309,1,331.24,11.422069,1,Churned
16031,"At Risk",92,2,548.94,5.489400,0,Active
16032,Lost,456,6,1970.45,9.294575,1,Churned
16033,Champions,5,27,10836.13,7.729051,0,Active
16034,Lost,196,6,928.72,16.293333,1,Churned
16035,Lost,560,1,217.73,10.368095,1,Churned
16036,Potential,87,4,2556.84,18.263143,0,Active
16037,Lost,269,5,1509.34,21.258310,1,Churned
16038,Loyal,7,3,471.78,18.145385,0,Active
16039,Lost,423,2,456.40,14.262500,1,Churned
16040,Potential,65,7,2416.90,19.335200,0,Active
16041,Loyal,30,3,3166.40,527.733333,0,Active
16042,Champions,22,8,2265.12,17.424000,0,Active
16043,Loyal,37,8,1856.59,25.432740,0,Active
16044,Lost,435,1,340.84,17.938947,1,Churned
16045,"At Risk",119,8,3434.93,23.208986,0,Active
16046,Lost,562,1,235.78,10.717273,1,Churned
16047,Lost,682,1,107.14,107.140000,1,Churned
16048,Lost,373,4,1075.23,24.437045,1,Churned
16049,Loyal,40,6,1899.68,3.791776,0,Active
16050,"At Risk",173,3,300.70,14.319048,1,Churned
16051,Lost,681,1,188.44,15.703333,1,Churned
16052,Potential,54,1,362.06,10.648824,0,Active
16053,Loyal,32,6,3634.84,18.736289,0,Active
16054,"At Risk",145,4,2111.88,17.310492,1,Churned
16055,Lost,220,1,134.80,16.850000,1,Churned
16056,Potential,45,1,664.85,9.777206,0,Active
16057,Champions,16,10,3854.85,17.682798,0,Active
16058,Lost,406,1,62.70,31.350000,1,Churned
16059,Potential,65,12,3217.77,7.625047,0,Active
16060,Lost,400,3,541.95,22.581250,1,Churned
16061,Lost,431,1,89.65,29.883333,1,Churned
16062,Champions,9,8,2863.45,15.478108,0,Active
16063,Lost,260,1,335.32,14.579130,1,Churned
16064,Lost,725,1,111.00,6.166667,1,Churned
16065,Lost,365,8,2382.62,5.502587,1,Churned
16066,Champions,16,5,1521.87,14.920294,0,Active
16067,Lost,562,3,3395.29,46.510822,1,Churned
16068,Lost,593,1,122.93,3.152051,1,Churned
16069,Lost,417,1,457.70,18.308000,1,Churned
16070,Potential,22,2,852.15,25.822727,0,Active
16071,Loyal,44,4,1076.80,14.750685,0,Active
16072,Lost,288,4,4328.89,7.785773,1,Churned
16073,Lost,297,1,122.40,122.400000,1,Churned
16074,Lost,390,1,265.25,10.201923,1,Churned
16075,Lost,502,2,736.93,17.973902,1,Churned
16076,Champions,3,10,2234.73,17.323488,0,Active
16077,Lost,625,1,2300.40,287.550000,1,Churned
16078,Lost,283,2,362.99,9.307436,1,Churned
16079,Loyal,16,3,1352.00,64.380952,0,Active
16080,Potential,81,4,602.56,20.085333,0,Active
16081,Loyal,56,8,4460.18,11.178396,0,Active
16082,Lost,670,1,106.75,6.671875,1,Churned
16083,"At Risk",100,4,2351.42,33.118592,0,Active
16084,Lost,299,1,436.18,11.478421,1,Churned
16085,Champions,23,12,2343.53,6.232793,0,Active
16086,Loyal,59,10,2864.99,20.912336,0,Active
16087,Lost,389,5,1739.92,173.992000,1,Churned
16088,Lost,575,2,1437.43,239.571667,1,Churned
16089,Lost,386,2,271.44,5.428800,1,Churned
16090,Lost,624,1,205.91,10.295500,1,Churned
16091,"At Risk",154,2,315.06,17.503333,1,Churned
16092,"At Risk",114,6,1587.94,17.643778,0,Active
16093,"At Risk",106,1,17.00,17.000000,0,Active
16094,Champions,11,11,3695.56,18.854898,0,Active
16095,Lost,456,1,447.05,14.901667,1,Churned
16096,Lost,264,4,1584.97,24.014697,1,Churned
16097,Lost,240,1,185.05,18.505000,1,Churned
16098,Potential,87,14,4448.10,27.288957,0,Active
16099,Loyal,50,7,1573.20,22.800000,0,Active
16100,Lost,462,1,582.64,15.747027,1,Churned
16101,Potential,70,4,3229.16,16.818542,0,Active
16102,Loyal,42,3,1842.14,32.318246,0,Active
16103,Champions,7,22,6191.71,30.958550,0,Active
16104,Potential,61,9,2778.61,11.925365,0,Active
16105,Lost,248,5,2386.19,21.692636,1,Churned
16106,Potential,65,1,108.38,18.063333,0,Active
16107,Champions,17,7,3204.16,103.360000,0,Active
16108,Potential,84,4,2235.92,16.562370,0,Active
16109,Lost,218,3,939.48,30.305806,1,Churned
16110,Loyal,45,4,1819.27,4.051826,0,Active
16111,Lost,428,1,562.48,7.499733,1,Churned
16112,"At Risk",143,4,195.74,12.233750,1,Churned
16113,Lost,183,1,161.38,5.379333,1,Churned
16114,"At Risk",170,1,135.75,16.968750,1,Churned
16115,Champions,9,12,2575.14,6.016682,0,Active
16116,Lost,211,1,612.78,18.022941,1,Churned
16117,Lost,189,3,654.40,7.352809,1,Churned
16118,Lost,652,1,4376.25,106.737805,1,Churned
16119,Champions,8,8,1720.81,31.866852,0,Active
16120,Loyal,59,6,3056.91,32.178000,0,Active
16121,Loyal,57,5,1477.09,4.114457,0,Active
16122,Potential,73,6,1001.34,15.645938,0,Active
16123,Potential,51,1,307.78,19.236250,0,Active
16124,Lost,317,4,1772.49,21.615732,1,Churned
16125,Lost,367,14,4587.65,15.241362,1,Churned
16126,Champions,29,15,14646.80,38.242298,0,Active
16127,Potential,39,2,801.31,10.684133,0,Active
16128,Champions,17,11,3801.05,20.884890,0,Active
16129,Lost,407,3,1396.05,14.542188,1,Churned
16130,Lost,422,4,987.48,17.954182,1,Churned
16131,Loyal,51,12,9957.42,45.467671,0,Active
16132,Lost,544,2,664.20,39.070588,1,Churned
16133,Champions,3,56,22992.26,42.265184,0,Active
16134,Champions,21,5,2145.34,18.494310,0,Active
16135,Lost,262,2,819.45,21.011538,1,Churned
16136,Loyal,59,4,946.80,20.582609,0,Active
16137,Lost,680,1,422.70,15.096429,1,Churned
16138,Lost,378,3,910.35,24.604054,1,Churned
16139,Champions,18,5,1111.15,19.493860,0,Active
16140,Potential,65,3,1557.60,21.938028,0,Active
16141,Potential,88,2,955.94,19.118800,0,Active
16142,Lost,249,1,535.34,14.468649,1,Churned
16143,Champions,3,12,4910.83,20.547406,0,Active
16144,Lost,246,1,175.20,175.200000,1,Churned
16145,Champions,8,19,6805.44,17.185455,0,Active
16146,"At Risk",157,4,946.38,23.082439,1,Churned
16147,"At Risk",133,5,2398.91,17.639044,1,Churned
16148,Lost,296,2,386.62,42.957778,1,Churned
16149,Loyal,4,3,422.22,14.074000,0,Active
16150,Loyal,42,10,4395.59,18.468866,0,Active
16152,Lost,268,1,1829.04,63.070345,1,Churned
16153,Loyal,49,11,5133.49,22.714558,0,Active
16155,Lost,381,5,796.90,16.602083,1,Churned
16156,Champions,8,20,6218.18,23.643270,0,Active
16157,Loyal,15,3,656.69,36.482778,0,Active
16158,Lost,522,9,628.32,17.952000,1,Churned
16159,Lost,281,4,1232.79,23.707500,1,Churned
16160,Potential,65,2,1025.44,51.272000,0,Active
16161,Champions,1,43,12831.80,11.081002,0,Active
16162,Lost,252,1,37.40,18.700000,1,Churned
16163,Lost,232,6,2849.58,39.035342,1,Churned
16164,Loyal,17,3,822.48,24.190588,0,Active
16165,Lost,505,1,79.90,79.900000,1,Churned
16166,Lost,428,2,435.83,19.810455,1,Churned
16167,Lost,414,5,1386.12,22.001905,1,Churned
16168,Champions,10,66,10636.47,34.422233,0,Active
16169,Loyal,8,4,1822.97,21.446706,0,Active
16170,Loyal,50,20,6869.00,15.611364,0,Active
16171,Potential,59,1,73.20,24.400000,0,Active
16172,"At Risk",95,8,1884.55,16.677434,0,Active
16173,Champions,15,6,1418.32,16.884762,0,Active
16174,"At Risk",126,7,2246.75,34.565385,1,Churned
16175,"At Risk",94,7,1836.44,18.739184,0,Active
16176,Lost,421,4,2052.69,28.509583,1,Churned
16177,Loyal,50,8,2247.31,19.045000,0,Active
16178,"At Risk",138,2,612.60,24.504000,1,Churned
16179,Potential,60,1,215.83,19.620909,0,Active
16180,"At Risk",100,13,16249.87,49.693792,0,Active
16181,Potential,73,1,305.54,27.776364,0,Active
