CustomerID,recency,frequency,monetary,r_score,f_score,m_score,total_clv,churn_status,avg_days_between_purchases,lifespan_days,churn_event
15383,682,1,-10.50,5,5,5,-10.50,"High Risk",NULL,0,1
15384,169,5,2014.49,3,3,2,2014.49,"Medium Risk",3.4959,423,1
15385,40,3,942.08,2,3,3,942.08,"Low Risk",31.8500,637,1
15386,186,1,394.14,3,5,4,394.14,"High Risk",0.0000,0,1
15387,492,1,468.65,5,5,4,468.65,"High Risk",0.0000,0,1
15388,270,1,140.54,4,4,5,140.54,"High Risk",0.0000,0,1
15389,172,5,2733.80,3,3,2,2733.80,"Medium Risk",101.8000,509,1
15390,396,2,1216.66,4,4,2,1216.66,"High Risk",0.1711,13,1
15391,570,2,282.92,5,4,4,282.92,"High Risk",1.1667,14,1
15392,4,8,2891.82,1,2,1,2891.82,Active,2.9653,427,1
15393,16,5,891.34,1,2,3,891.34,Active,16.4651,708,1
15394,9,13,5251.40,1,1,1,5251.40,Active,3.1360,715,1
15395,325,1,107.45,4,4,5,107.45,"High Risk",0.0000,0,1
15396,112,2,796.38,3,4,3,796.38,"Medium Risk",31.4000,471,1
15397,289,1,94.00,4,4,5,94.00,"High Risk",0.0000,0,1
15398,16,3,1339.63,1,3,2,1339.63,Active,0.8493,62,1
15399,1,3,815.77,1,3,3,815.77,Active,1.5918,78,1
15400,92,9,1252.80,3,2,2,1252.80,"Medium Risk",17.3333,468,1
15401,452,2,216.95,5,4,5,216.95,"High Risk",8.9231,116,1
15402,148,7,1816.64,3,2,2,1816.64,"Medium Risk",3.3561,443,1
15403,491,2,170.88,5,4,5,170.88,"High Risk",34.1429,239,1
15404,375,1,257.06,4,4,5,257.06,"High Risk",0.0000,0,1
15405,189,2,659.84,3,4,3,659.84,"High Risk",13.3448,387,1
15406,18,6,891.77,2,2,3,891.77,Active,3.4524,435,1
15407,33,4,1056.44,2,3,3,1056.44,"Low Risk",1.7895,272,1
15408,264,1,267.18,4,4,4,267.18,"High Risk",0.0000,0,1
15409,701,2,117.20,5,4,5,117.20,"High Risk",1.8182,20,1
15410,84,10,4685.72,3,2,1,4685.72,"Low Risk",3.1988,515,1
15411,26,5,1346.38,2,2,2,1346.38,Active,1.5758,156,1
15412,171,1,190.53,3,5,5,190.53,"Medium Risk",0.0000,0,1
15413,430,7,-2531.38,5,2,5,-2531.38,"High Risk",11.8462,308,1
15414,9,3,774.90,1,3,3,774.90,Active,6.1316,233,1
15415,313,1,572.81,4,4,4,572.81,"High Risk",0.0000,0,1
15416,64,9,4554.65,3,2,1,4554.65,"Low Risk",2.6725,612,1
15417,85,1,508.80,3,5,4,508.80,"Low Risk",0.0000,0,1
15418,425,2,452.32,5,4,4,452.32,"High Risk",2.3676,161,1
15419,24,1,135.86,2,5,5,135.86,Active,0.0000,0,1
15420,434,6,743.00,5,2,3,743.00,"High Risk",5.4545,300,1
15421,58,10,3805.34,3,1,1,3805.34,"Low Risk",2.1397,674,1
15422,323,8,1615.02,4,2,2,1615.02,"High Risk",2.8917,347,1
15423,38,4,219.14,2,3,5,219.14,"Low Risk",36.4375,583,1
15424,254,3,597.78,4,3,3,597.78,"High Risk",6.5313,209,1
15425,400,4,1944.57,4,3,2,1944.57,"High Risk",1.8392,263,1
15426,19,11,2592.95,2,1,2,2592.95,Active,1.0461,567,1
15427,33,3,1483.14,2,3,2,1483.14,"Low Risk",0.0459,14,1
15428,15,4,762.75,1,3,3,762.75,Active,16.4419,707,1
15429,26,3,364.90,2,3,4,364.90,Active,0.5976,49,1
15430,467,3,903.75,5,3,3,903.75,"High Risk",1.5250,61,1
15431,502,1,153.24,5,5,5,153.24,"High Risk",0.0000,0,1
15432,23,4,301.26,2,3,4,301.26,Active,30.4706,518,1
15433,79,3,417.87,3,3,4,417.87,"Low Risk",3.6154,188,1
15434,8,13,2517.11,1,1,2,2517.11,Active,4.8986,676,1
15435,22,1,149.29,2,5,5,149.29,Active,0.0000,0,1
15436,12,3,1122.53,1,3,3,1122.53,Active,0.6768,222,1
15437,262,2,393.45,4,4,4,393.45,"High Risk",6.7500,378,1
15438,131,1,156.58,3,5,5,156.58,"Medium Risk",0.0000,0,1
15439,404,4,1269.05,4,3,2,1269.05,"High Risk",4.4464,249,1
15440,54,3,383.68,2,3,4,383.68,"Low Risk",2.5246,154,1
15441,396,3,1254.21,4,3,2,1254.21,"High Risk",5.9643,334,1
15442,248,1,594.00,4,4,3,594.00,"High Risk",0.0000,0,1
15443,1,16,5116.14,1,1,1,5116.14,Active,0.9862,641,1
15444,9,2,1418.26,1,4,2,1418.26,Active,0.1422,31,1
15445,264,2,284.50,4,4,4,284.50,"High Risk",25.0769,326,1
15446,376,5,398.85,4,2,4,398.85,"High Risk",3.0435,350,1
15447,330,6,484.93,4,2,4,484.93,"High Risk",10.1724,295,1
15448,312,2,788.81,4,4,3,788.81,"High Risk",7.5417,362,1
15449,26,5,971.22,2,2,3,971.22,Active,3.8525,235,1
15450,30,1,429.84,2,5,4,429.84,"Low Risk",0.0000,0,1
15451,434,2,233.21,5,4,5,233.21,"High Risk",2.6613,165,1
15452,29,6,1799.11,2,2,2,1799.11,Active,2.3980,482,1
15453,1,7,1388.37,1,2,2,1388.37,Active,0.6526,186,1
15454,362,2,307.69,4,4,4,307.69,"High Risk",6.4000,256,1
15455,597,1,38.25,5,5,5,38.25,"High Risk",0.0000,0,1
15456,283,10,2119.27,4,2,2,2119.27,"High Risk",1.9563,448,1
15457,262,1,237.07,4,4,5,237.07,"High Risk",0.0000,0,1
15458,25,2,370.44,2,4,4,370.44,Active,31.4167,377,1
15459,417,2,202.83,5,4,5,202.83,"High Risk",13.3333,80,1
15460,354,1,216.76,4,4,5,216.76,"High Risk",0.0000,0,1
15461,460,3,391.30,5,3,4,391.30,"High Risk",69.5000,278,1
15462,94,4,737.05,3,3,3,737.05,"Medium Risk",8.7750,351,1
15463,29,1,126.14,2,5,5,126.14,Active,0.0000,0,1
15464,338,1,1048.85,4,4,3,1048.85,"High Risk",0.0000,0,1
15465,19,39,12226.15,2,1,1,12226.15,Active,2.6296,710,1
15466,85,4,1571.01,3,3,2,1571.01,"Low Risk",2.4659,651,1
15467,9,4,511.88,1,3,4,511.88,Active,2.7500,143,1
15468,35,7,1387.48,2,2,2,1387.48,"Low Risk",4.1034,357,1
15469,43,6,834.40,2,2,3,834.40,"Low Risk",8.5870,395,1
15470,575,1,63.42,5,5,5,63.42,"High Risk",0.0000,0,1
15471,2,3,1316.56,1,3,2,1316.56,Active,3.4037,548,1
15472,113,1,371.56,3,5,4,371.56,"Medium Risk",0.0000,0,1
15473,14,11,1740.00,1,1,2,1740.00,Active,26.8750,430,1
15474,595,1,163.10,5,5,5,163.10,"High Risk",0.0000,0,1
15475,77,1,454.11,3,5,4,454.11,"Low Risk",0.0000,0,1
15476,380,5,2180.28,4,2,2,2180.28,"High Risk",0.7848,62,1
15477,649,1,368.40,5,5,4,368.40,"High Risk",0.0000,0,1
15478,40,3,2024.98,2,3,2,2024.98,"Low Risk",7.6429,535,1
15479,733,1,147.40,5,5,5,147.40,"High Risk",0.0000,0,1
15480,116,7,3592.25,3,2,1,3592.25,"Medium Risk",2.5926,560,1
15481,401,1,1993.34,4,5,2,1993.34,"High Risk",0.0000,0,1
15482,15,24,8107.83,1,1,1,8107.83,Active,4.0562,722,1
15483,161,10,862.20,3,2,3,862.20,"Medium Risk",1.8097,523,1
15484,1,7,4624.80,1,2,1,4624.80,Active,3.0415,733,1
15485,30,8,5624.51,2,2,1,5624.51,"Low Risk",4.3171,708,1
15486,527,1,102.00,5,5,5,102.00,"High Risk",NULL,0,1
15487,679,1,231.32,5,5,5,231.32,"High Risk",0.0000,0,1
15488,92,5,431.92,3,3,4,431.92,"Medium Risk",49.1000,491,1
15489,22,12,2327.36,2,1,2,2327.36,Active,5.5000,671,1
15490,430,2,188.10,5,4,5,188.10,"High Risk",0.0000,0,1
15491,95,7,3090.85,3,2,1,3090.85,"Medium Risk",0.9091,140,1
15492,28,2,659.46,2,4,3,659.46,Active,1.3529,46,1
15493,32,11,4280.43,2,1,1,4280.43,"Low Risk",0.9555,622,1
15494,21,6,3770.95,2,2,1,3770.95,Active,1.8681,708,1
15495,379,1,246.50,4,4,5,246.50,"High Risk",0.0000,0,1
15496,631,1,146.14,5,5,5,146.14,"High Risk",0.0000,0,1
15497,17,11,8643.46,1,1,1,8643.46,Active,5.7705,704,1
15498,0,55,23860.81,1,1,1,23860.81,Active,0.7325,723,1
15499,723,1,161.60,5,5,5,161.60,"High Risk",0.0000,0,1
15500,8,4,1131.56,1,3,3,1131.56,Active,1.0896,73,1
15501,404,2,402.50,4,4,4,402.50,"High Risk",0.1594,11,1
15502,15,27,8673.53,1,1,1,8673.53,Active,1.2926,539,1
15503,362,2,267.15,4,4,4,267.15,"High Risk",2.9836,364,1
15504,81,5,413.90,3,3,4,413.90,"Low Risk",8.4638,584,1
15505,52,7,3497.14,2,2,1,3497.14,"Low Risk",1.0510,103,1
15506,22,6,2040.03,2,2,2,2040.03,Active,1.6426,455,1
15507,171,1,492.36,3,5,4,492.36,"Medium Risk",0.0000,0,1
15508,189,6,1000.27,3,2,3,1000.27,"High Risk",0.5055,46,1
15509,380,1,166.51,4,4,5,166.51,"High Risk",0.0000,0,1
15510,330,1,250.00,4,4,5,250.00,"High Risk",NULL,0,1
15511,11,5,909.23,1,2,3,909.23,Active,0.4654,74,1
15512,155,4,331.58,3,3,4,331.58,"Medium Risk",16.8065,521,1
15513,31,41,27264.45,2,1,1,27264.45,"Low Risk",1.1568,664,1
15514,12,20,5422.28,1,1,1,5422.28,Active,1.9077,723,1
15515,387,1,171.81,4,4,5,171.81,"High Risk",0.0000,0,1
15516,44,3,62.43,2,3,5,62.43,"Low Risk",0.1429,2,1
15517,233,1,267.03,4,5,4,267.03,"High Risk",0.0000,0,1
15518,64,23,4103.78,3,1,1,4103.78,"Low Risk",1.4147,655,1
15519,383,2,344.61,4,4,4,344.61,"High Risk",1.7500,63,1
15520,1,1,343.50,1,5,4,343.50,Active,0.0000,0,1
15521,36,24,6674.44,2,1,1,6674.44,"Low Risk",1.5806,667,1
15522,32,2,398.84,2,4,4,398.84,"Low Risk",0.9821,55,1
15523,84,18,17220.04,3,1,1,17220.04,"Low Risk",2.9548,653,1
15524,24,2,591.40,2,4,3,591.40,Active,72.7500,582,1
15525,2,5,1280.80,1,2,2,1280.80,Active,1.4615,380,1
15526,33,2,148.44,2,4,5,148.44,"Low Risk",0.0000,0,1
15527,18,31,5041.78,2,1,1,5041.78,Active,1.9944,706,1
15528,254,1,229.33,4,4,5,229.33,"High Risk",0.0000,0,1
15529,22,13,5084.50,2,1,1,5084.50,Active,0.4587,372,1
15530,21,5,1813.72,2,2,2,1813.72,Active,3.4577,491,1
15531,8,2,2007.44,1,4,2,2007.44,Active,0.0969,22,1
15532,25,12,3708.05,2,1,1,3708.05,Active,0.8278,524,1
15533,19,5,746.92,2,2,3,746.92,Active,0.8235,70,1
15534,725,1,162.25,5,5,5,162.25,"High Risk",0.0000,0,1
15535,173,10,985.82,3,2,3,985.82,"Medium Risk",2.0000,276,1
15536,409,1,259.09,4,5,5,259.09,"High Risk",0.0000,0,1
15537,163,1,110.92,3,5,5,110.92,"Medium Risk",0.0000,0,1
15538,537,11,3027.15,5,1,1,3027.15,"High Risk",3.9375,126,1
15539,7,1,538.46,1,5,4,538.46,Active,0.0000,0,1
15540,11,2,460.68,1,4,4,460.68,Active,12.1333,364,1
15541,114,1,85.13,3,5,5,85.13,"Medium Risk",0.0000,0,1
15542,512,4,895.90,5,3,3,895.90,"High Risk",0.8893,225,1
15543,288,2,242.84,4,4,5,242.84,"High Risk",3.0000,171,1
15544,8,26,8134.12,1,1,1,8134.12,Active,1.1957,672,1
15545,54,2,428.05,2,4,4,428.05,"Low Risk",2.8559,317,1
15546,606,3,539.55,5,3,4,539.55,"High Risk",0.0000,0,1
15547,7,28,10140.89,1,1,1,10140.89,Active,0.5342,726,1
15548,595,1,158.09,5,5,5,158.09,"High Risk",0.0000,0,1
15549,77,9,2308.46,3,2,2,2308.46,"Low Risk",3.8272,620,1
15550,4,14,1995.60,1,1,2,1995.60,Active,3.0248,732,1
15551,36,9,1659.28,2,2,2,1659.28,"Low Risk",3.3816,514,1
15552,217,2,252.52,4,4,5,252.52,"High Risk",14.0000,406,1
15553,60,1,437.23,3,5,4,437.23,"Low Risk",0.0000,0,1
15554,277,1,217.20,4,4,5,217.20,"High Risk",0.0000,0,1
15555,12,46,11744.08,1,1,1,11744.08,Active,0.4165,721,1
15556,24,1,279.77,2,5,4,279.77,Active,0.0000,0,1
15557,28,1,473.65,2,5,4,473.65,Active,0.0000,0,1
15558,639,2,143.33,5,4,5,143.33,"High Risk",0.0000,0,1
15559,568,1,1109.40,5,5,3,1109.40,"High Risk",0.0000,0,1
15560,397,2,153.52,4,4,5,153.52,"High Risk",0.0000,0,1
15561,11,9,1856.54,1,2,2,1856.54,Active,6.8632,652,1
15562,351,3,673.38,4,3,3,673.38,"High Risk",11.3636,375,1
15563,8,11,2781.21,1,1,2,2781.21,Active,2.5551,672,1
15564,463,2,70.74,5,4,5,70.74,"High Risk",71.0000,213,1
15565,50,2,173.16,2,4,5,173.16,"Low Risk",2.8571,20,1
15566,392,2,227.87,4,4,5,227.87,"High Risk",30.1818,332,1
15567,18,1,186.01,2,5,5,186.01,Active,0.0000,0,1
15568,2,3,758.29,1,3,3,758.29,Active,1.3654,71,1
15569,103,10,3586.35,3,2,1,3586.35,"Medium Risk",3.8723,546,1
15570,7,27,9246.99,1,1,1,9246.99,Active,0.7743,614,1
15571,11,14,4051.63,1,1,1,4051.63,Active,1.1388,722,1
15572,4,10,4068.67,1,1,1,4068.67,Active,1.6901,600,1
15573,31,5,1207.18,2,2,2,1207.18,"Low Risk",3.1872,698,1
15574,177,7,1476.70,3,2,2,1476.70,"Medium Risk",0.7694,287,1
15575,619,1,30.10,5,5,5,30.10,"High Risk",0.0000,0,1
15576,37,1,940.67,2,5,3,940.67,"Low Risk",0.0000,0,1
15577,151,5,397.98,3,3,4,397.98,"Medium Risk",9.7458,575,1
15578,162,1,127.10,3,5,5,127.10,"Medium Risk",0.0000,0,1
15579,68,7,1267.25,3,2,2,1267.25,"Low Risk",2.0920,364,1
15580,376,14,1221.95,4,1,2,1221.95,"High Risk",1.1440,294,1
15581,120,43,5797.78,3,1,1,5797.78,"Medium Risk",0.8118,617,1
15582,24,3,682.91,2,3,3,682.91,Active,4.5581,196,1
15583,376,1,107.86,4,4,5,107.86,"High Risk",0.0000,0,1
15584,23,7,1275.00,2,2,2,1275.00,Active,2.8756,647,1
15585,176,1,455.30,3,5,4,455.30,"Medium Risk",0.0000,0,1
15586,591,4,1128.66,5,3,3,1128.66,"High Risk",2.8684,109,1
15587,50,7,1522.08,2,2,2,1522.08,"Low Risk",33.9231,441,1
15588,677,1,579.60,5,5,4,579.60,"High Risk",0.0000,0,1
15589,252,4,456.58,4,3,4,456.58,"High Risk",2.0000,58,1
15590,289,6,1466.41,4,2,2,1466.41,"High Risk",3.6437,317,1
15591,582,3,217.90,5,3,5,217.90,"High Risk",15.1667,91,1
15592,46,1,388.58,2,5,4,388.58,"Low Risk",0.0000,0,1
15593,70,1,199.80,3,5,5,199.80,"Low Risk",0.0000,0,1
15594,15,6,1767.53,1,2,2,1767.53,Active,2.1262,219,1
15595,487,1,357.60,5,5,4,357.60,"High Risk",0.0000,0,1
15596,100,16,3023.59,3,1,1,3023.59,"Medium Risk",2.1452,399,1
15597,29,3,554.52,2,3,4,554.52,Active,14.7568,546,1
15598,35,4,543.02,2,3,4,543.02,"Low Risk",10.5946,392,1
15599,26,3,1250.06,2,3,2,1250.06,Active,5.1098,419,1
15600,428,5,1178.71,5,2,3,1178.71,"High Risk",2.2603,165,1
15601,11,35,14919.22,1,1,1,14919.22,Active,0.8271,727,1
15602,8,25,2975.97,1,1,1,2975.97,Active,5.2071,729,1
15603,78,3,74.73,3,3,5,74.73,"Low Risk",142.5000,570,1
15604,52,1,216.39,2,5,5,216.39,"Low Risk",0.0000,0,1
15605,36,10,1933.40,2,1,2,1933.40,"Low Risk",5.9279,658,1
15606,57,19,4733.47,2,1,1,4733.47,"Low Risk",3.7342,590,1
15607,336,13,1578.57,4,1,2,1578.57,"High Risk",3.1930,364,1
15608,28,5,1785.98,2,2,2,1785.98,Active,3.7212,387,1
15609,182,2,270.03,3,4,4,270.03,"High Risk",0.1176,2,1
15610,51,1,112.46,2,5,5,112.46,"Low Risk",0.0000,0,1
15611,9,32,2858.37,1,1,2,2858.37,Active,6.8081,674,1
15612,36,2,195.15,2,4,5,195.15,"Low Risk",5.0000,25,1
15613,610,1,433.72,5,5,4,433.72,"High Risk",0.0000,0,1
15614,428,7,3008.86,5,2,1,3008.86,"High Risk",3.6905,310,1
15615,10,54,21282.07,1,1,1,21282.07,Active,0.7963,727,1
15616,438,1,317.11,5,5,4,317.11,"High Risk",0.0000,0,1
15617,396,3,828.55,4,3,3,828.55,"High Risk",2.7073,111,1
15618,32,5,747.03,2,2,3,747.03,"Low Risk",2.1667,104,1
15619,10,1,336.40,1,5,4,336.40,Active,0.0000,0,1
15620,50,8,1909.93,2,2,2,1909.93,"Low Risk",2.6593,359,1
15621,4,6,1158.77,1,2,3,1158.77,Active,1.0000,17,1
15622,3,30,7318.08,1,1,1,7318.08,Active,1.5141,698,1
15623,141,8,2437.05,3,2,2,2437.05,"Medium Risk",5.4953,588,1
15624,116,4,588.13,3,3,3,588.13,"Medium Risk",4.2424,140,1
15625,100,14,3203.25,3,1,1,3203.25,"Medium Risk",2.5114,442,1
15626,74,4,1049.37,3,3,3,1049.37,"Low Risk",4.2840,347,1
15627,457,2,566.90,5,4,4,566.90,"High Risk",2.8261,65,1
15628,4,21,5603.36,1,1,1,5603.36,Active,2.2353,722,1
15629,450,4,2240.90,5,3,2,2240.90,"High Risk",1.0789,82,1
15630,45,4,1475.45,2,3,2,1475.45,"Low Risk",7.4875,599,1
15631,642,1,596.67,5,5,3,596.67,"High Risk",0.0000,0,1
15632,15,10,3147.31,1,1,1,3147.31,Active,1.4716,259,1
15633,509,18,4173.41,5,1,1,4173.41,"High Risk",1.2065,222,1
15634,17,2,554.65,1,4,4,554.65,Active,11.0909,366,1
15635,395,1,100.35,4,4,5,100.35,"High Risk",0.0000,0,1
15636,89,4,1444.58,3,3,2,1444.58,"Low Risk",8.5714,480,1
15637,52,5,797.59,2,2,3,797.59,"Low Risk",16.8000,672,1
15638,301,9,2137.20,4,2,2,2137.20,"High Risk",13.5714,380,1
15639,134,5,1028.33,3,3,3,1028.33,"Medium Risk",6.6338,471,1
15640,4,34,23835.41,1,1,1,23835.41,Active,0.9208,721,1
15641,105,12,5345.55,3,1,1,5345.55,"Medium Risk",2.0258,628,1
15642,729,1,105.78,5,5,5,105.78,"High Risk",0.0000,0,1
15643,179,6,647.40,3,2,3,647.40,"Medium Risk",2.9429,103,1
15644,166,4,813.00,3,3,3,813.00,"Medium Risk",0.4008,95,1
15645,18,4,1042.57,2,3,3,1042.57,Active,5.9853,407,1
15646,157,6,952.11,3,2,3,952.11,"Medium Risk",2.9765,253,1
15647,415,1,169.00,5,5,5,169.00,"High Risk",0.0000,0,1
15648,204,4,599.90,4,3,3,599.90,"High Risk",2.3333,63,1
15649,336,4,2170.35,4,3,2,2170.35,"High Risk",4.6364,51,1
15650,515,3,539.03,5,3,4,539.03,"High Risk",3.1389,113,1
15651,36,5,1259.06,2,2,2,1259.06,"Low Risk",9.4915,560,1
15652,91,6,1411.84,3,2,2,1411.84,"Medium Risk",3.7885,394,1
15653,92,2,877.44,3,4,3,877.44,"Medium Risk",4.6000,23,1
15654,9,2,922.53,1,4,3,922.53,Active,0.8500,17,1
15655,233,2,511.32,4,4,4,511.32,"High Risk",0.2778,10,1
15656,45,4,748.50,2,3,3,748.50,"Low Risk",5.1957,239,1
15657,22,1,30.00,2,5,5,30.00,Active,NULL,0,1
15658,190,13,2270.34,4,1,2,2270.34,"High Risk",4.1364,546,1
15659,43,3,532.49,2,3,4,532.49,"Low Risk",30.5000,610,1
15660,25,18,2764.14,2,1,2,2764.14,Active,3.9451,647,1
15661,317,8,1215.95,4,2,2,1215.95,"High Risk",6.0698,261,1
15662,661,2,283.73,5,4,4,283.73,"High Risk",7.0000,77,1
15663,106,1,138.14,3,5,5,138.14,"Medium Risk",0.0000,0,1
15664,50,7,1212.35,2,2,2,1212.35,"Low Risk",8.2055,599,1
15665,168,5,4015.12,3,3,1,4015.12,"Medium Risk",1.6272,467,1
15666,472,2,632.94,5,4,3,632.94,"High Risk",0.3485,23,1
15667,39,1,301.32,2,5,4,301.32,"Low Risk",0.0000,0,1
15668,217,1,76.32,4,5,5,76.32,"High Risk",NULL,0,1
15669,40,5,677.69,2,2,3,677.69,"Low Risk",6.5588,223,1
15670,296,3,315.20,4,3,4,315.20,"High Risk",13.6842,260,1
15671,18,10,2635.49,2,1,2,2635.49,Active,3.1500,252,1
15672,725,1,45.30,5,5,5,45.30,"High Risk",0.0000,0,1
15673,88,10,6409.84,3,2,1,6409.84,"Low Risk",1.9756,567,1
15674,73,18,6217.85,3,1,1,6217.85,"Low Risk",1.7641,658,1
15675,81,4,542.04,3,3,4,542.04,"Low Risk",9.5000,323,1
15676,9,5,3324.09,1,2,1,3324.09,Active,1.2744,274,1
15677,49,3,1305.63,2,3,2,1305.63,"Low Risk",5.8310,414,1
15678,52,3,1893.89,2,3,2,1893.89,"Low Risk",4.8958,470,1
15679,24,4,781.28,2,3,3,781.28,Active,1.4495,158,1
15680,9,12,4464.48,1,1,1,4464.48,Active,2.7266,728,1
15681,18,16,2480.20,2,1,2,2480.20,Active,5.3529,546,1
15682,599,3,316.99,5,3,4,316.99,"High Risk",3.5200,88,1
15683,117,2,524.54,3,4,4,524.54,"Medium Risk",14.2400,356,1
15684,547,6,147.80,5,2,5,147.80,"High Risk",14.4615,188,1
15685,450,1,55.98,5,5,5,55.98,"High Risk",0.0000,0,1
15686,420,1,90.00,5,5,5,90.00,"High Risk",NULL,0,1
15687,8,11,2981.50,1,1,1,2981.50,Active,1.9281,322,1
15688,418,1,190.57,5,5,5,190.57,"High Risk",0.0000,0,1
15689,119,3,521.03,3,3,4,521.03,"Medium Risk",21.6522,498,1
15690,4,2,239.76,1,4,5,239.76,Active,5.3333,96,1
15691,252,5,511.80,4,2,4,511.80,"High Risk",34.3571,481,1
15692,28,1,191.04,2,5,5,191.04,Active,0.0000,0,1
15693,659,1,37.50,5,5,5,37.50,"High Risk",NULL,0,1
15694,0,29,10566.46,1,1,1,10566.46,Active,4.5185,732,1
15695,266,4,1131.04,4,3,3,1131.04,"High Risk",7.1552,415,1
15696,33,21,3757.47,2,1,1,3757.47,"Low Risk",2.7238,651,1
15697,689,1,246.75,5,5,5,246.75,"High Risk",0.0000,0,1
15698,624,1,46.20,5,5,5,46.20,"High Risk",0.0000,0,1
15699,17,1,309.65,1,5,4,309.65,Active,0.0000,0,1
15700,172,3,664.03,3,3,3,664.03,"Medium Risk",0.0114,1,1
15701,2,4,1542.14,1,3,2,1542.14,Active,0.4576,108,1
15702,476,2,140.39,5,4,5,140.39,"High Risk",7.1034,206,1
15703,264,1,211.50,4,4,5,211.50,"High Risk",0.0000,0,1
15704,140,8,3744.18,3,2,1,3744.18,"Medium Risk",2.1298,443,1
15705,201,1,143.10,4,5,5,143.10,"High Risk",0.0000,0,1
15706,59,7,1001.81,3,2,3,1001.81,"Low Risk",0.9828,57,1
15707,35,4,945.58,2,3,3,945.58,"Low Risk",0.2394,51,1
15708,40,14,4323.98,2,1,1,4323.98,"Low Risk",0.9459,385,1
15709,283,2,327.85,4,4,4,327.85,"High Risk",11.7692,306,1
15710,417,1,898.87,5,5,3,898.87,"High Risk",0.0000,0,1
15711,556,2,420.25,5,4,4,420.25,"High Risk",5.3333,128,1
15712,9,13,3467.46,1,1,1,3467.46,Active,4.3916,729,1
15713,143,6,985.99,3,2,3,985.99,"Medium Risk",9.3548,580,1
15714,11,5,784.81,1,2,3,784.81,Active,11.3333,544,1
15715,555,5,658.02,5,2,3,658.02,"High Risk",1.7297,64,1
15716,145,11,3056.81,3,1,1,3056.81,"Medium Risk",1.8062,587,1
15717,234,5,607.00,4,3,3,607.00,"High Risk",15.5652,358,1
15718,540,1,293.79,5,5,4,293.79,"High Risk",0.0000,0,1
15719,32,39,10134.36,2,1,1,10134.36,"Low Risk",0.3938,706,1
15720,24,2,741.92,2,4,3,741.92,Active,3.4156,526,1
15721,11,1,507.08,1,5,4,507.08,Active,0.0000,0,1
15722,35,15,5120.05,2,1,1,5120.05,"Low Risk",3.0867,605,1
15723,364,4,947.65,4,3,3,947.65,"High Risk",1.6406,210,1
15724,201,5,299.80,4,3,4,299.80,"High Risk",10.4737,199,1
15725,15,1,415.25,1,5,4,415.25,Active,0.0000,0,1
15726,390,1,321.91,4,4,4,321.91,"High Risk",0.0000,0,1
15727,16,15,9445.51,1,1,1,9445.51,Active,0.9639,668,1
15728,49,3,409.80,2,3,4,409.80,"Low Risk",26.3333,395,1
15729,198,5,154.70,4,3,5,154.70,"High Risk",17.0833,205,1
15730,65,7,1708.18,3,2,2,1708.18,"Low Risk",3.2105,366,1
15731,553,1,125.30,5,5,5,125.30,"High Risk",0.0000,0,1
15732,212,12,1637.52,4,1,2,1637.52,"High Risk",4.3491,461,1
15733,282,1,162.30,4,4,5,162.30,"High Risk",0.0000,0,1
15734,114,4,2263.30,3,3,2,2263.30,"Medium Risk",10.3095,433,1
15735,421,1,327.68,5,5,4,327.68,"High Risk",0.0000,0,1
15736,430,3,1717.27,5,3,2,1717.27,"High Risk",0.0476,5,1
15737,14,12,1121.21,1,1,3,1121.21,Active,2.8500,228,1
15738,18,45,13342.12,2,1,1,13342.12,Active,1.4220,711,1
15739,66,1,449.12,3,5,4,449.12,"Low Risk",0.0000,0,1
15740,49,1,154.88,2,5,5,154.88,"Low Risk",0.0000,0,1
15741,458,2,208.62,5,4,5,208.62,"High Risk",14.5455,160,1
15742,619,1,156.87,5,5,5,156.87,"High Risk",0.0000,0,1
15743,16,4,784.46,1,3,3,784.46,Active,1.9310,168,1
15744,77,1,34.80,3,5,5,34.80,"Low Risk",0.0000,0,1
15745,8,6,1071.24,1,2,3,1071.24,Active,3.5625,228,1
15746,134,2,182.96,3,4,5,182.96,"Medium Risk",0.0000,0,1
15747,12,10,2560.66,1,1,2,2560.66,Active,3.0818,678,1
15748,40,3,614.76,2,3,3,614.76,"Low Risk",11.3611,409,1
15749,235,4,21535.90,4,3,1,21535.90,"High Risk",6.9286,97,1
15750,2,24,6692.55,1,1,1,6692.55,Active,1.1068,736,1
15751,460,14,1318.84,5,1,2,1318.84,"High Risk",2.0526,273,1
15752,39,10,4199.09,2,1,1,4199.09,"Low Risk",0.6852,418,1
15753,304,1,79.20,4,4,5,79.20,"High Risk",NULL,0,1
15754,50,12,3001.86,2,1,1,3001.86,"Low Risk",4.5149,605,1
15755,1,20,5936.95,1,1,1,5936.95,Active,1.9265,734,1
15756,61,4,532.96,3,3,4,532.96,"Low Risk",0.9843,188,1
15757,65,6,2940.36,3,2,1,2940.36,"Low Risk",2.5104,482,1
15758,24,1,205.25,2,5,5,205.25,Active,0.0000,0,1
15759,218,10,810.98,4,2,3,810.98,"High Risk",27.3158,519,1
15760,630,5,-5795.87,5,2,5,-5795.87,"High Risk",0.0000,0,1
15761,442,1,143.05,5,5,5,143.05,"High Risk",0.0000,0,1
15762,65,2,583.75,3,4,4,583.75,"Low Risk",0.3333,12,1
15763,31,3,1048.67,2,3,3,1048.67,"Low Risk",0.7419,46,1
15764,81,14,4453.28,3,1,1,4453.28,"Low Risk",1.5388,397,1
